"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2011,"etac",140751890.245543,140.751890245543,376.3,412.4,638.7,577.5,683.8,901.4
2012,"etac",112824421.269664,112.824421269664,252.8,386.9,426.8,462.9,611.2,866.8
2013,"etac",116061281.733179,116.061281733179,318.8,347.1,485.1,476.2,583.9,722.5
2014,"etac",131815390.972245,131.815390972245,331.9,424,559,540.8,638.2,893.5
2015,"etac",147831438.539888,147.831438539888,384.7,448.2,621.3,606.5,740.4,880
2016,"etac",140012901.888527,140.012901888527,325.4,521.8,568.8,574.5,654.8,953.1
2017,"etac",163171891.261795,163.171891261795,402.5,603.5,670.9,669.5,738.1,913.6
2006,"esac",77556266.7373899,77.5562667373899,235.3,302.8,316.7,318.2,335.6,463.6
2007,"esac",85758595.3988685,85.7585953988685,220.5,335.9,359.5,351.9,375.3,420.6
2008,"esac",87281890.7836563,87.2818907836563,245.2,343.9,357.5,358.1,371.2,456.9
2009,"esac",92516791.476618,92.516791476618,287.1,358.1,376.7,379.6,413.7,545.6
2010,"esac",77121056.6684784,77.1210566684784,192.7,296.4,326,316.4,341.1,460.1
2011,"esac",85589109.6808788,85.5891096808788,241.6,331.4,342,351.2,396.5,538.1
2012,"esac",62460489.7578438,62.4604897578438,157.3,231.3,262.7,256.3,291,341.4
2013,"esac",76226843.7369396,76.2268437369396,184.2,291.8,324,312.7,335.4,436.5
2014,"esac",75657396.2170923,75.6573962170923,243.5,288.7,305.9,310.4,328.6,491.6
2015,"esac",90153919.7368812,90.1539197368812,220.2,358.3,380.6,369.9,399.3,574.5
2016,"esac",75596217.0778656,75.5962170778656,230.4,294.6,308.4,310.2,324.7,463.4
2017,"esac",81698935.4730945,81.6989354730945,261.8,298.5,345.5,335.2,361.2,560.3
2006,"epac",49122297.0010413,49.1222970010413,0,157.1,212.4,201.5,300.4,491.1
2007,"epac",49777107.1044732,49.7771071044732,0,157.7,242.4,204.2,314.1,418.6
2008,"epac",54560012.9460111,54.5600129460111,0,111.1,255.2,223.9,337.4,576.8
2009,"epac",47498383.0095939,47.4983830095939,0,0,236.9,194.9,315.3,453.6
2010,"epac",53628060.9021984,53.6280609021984,0,182.4,265.2,220,321.6,611.8
2011,"epac",55162780.5640905,55.1627805640905,0,0,312.7,226.3,358.2,627.7
2012,"epac",50363931.4994781,50.3639314994781,0,153.9,191.8,206.6,320.2,627.5
2013,"epac",39834438.0008355,39.8344380008355,0,0,200.7,163.4,265.6,441.4
2014,"epac",56157994.7573985,56.1579947573985,0,94.7,268.9,230.4,345.7,538.2
2015,"epac",57677518.8000513,57.6775188000513,0,42.75,258.4,236.6,382.2,520.1
2016,"epac",64416684.8098017,64.4166848098017,0,210.4,258.8,264.3,341.8,706
2017,"epac",81472955.7897126,81.4729557897126,0,242.8,356.4,334.3,393,588.9
2006,"rofc",127858.52556,0.12785852556,0,0,0,0.5246,0,97.52
2007,"rofc",22919.1441102,0.0229191441102,0,0,0,0.09403,0,38.06
2008,"rofc",536040.6424677,0.5360406424677,0,0,0,2.199,0.4519,151.9
2009,"rofc",539702.7873984,0.5397027873984,0,0,0,2.214,0,148
2010,"rofc",70637.3384274,0.0706373384274,0,0,0,0.2898,0,108
2011,"rofc",1058640.110253,1.058640110253,0,0,0,4.343,0,153.2
2012,"rofc",1663510.5225468,1.6635105225468,0,4.847,6.125,6.825,8.673,80.35
2013,"rofc",197398.6141221,0.1973986141221,0,0,0,0.8099,0.03846,115.5
2014,"rofc",120226.7742858,0.1202267742858,0,0,0,0.4933,0,115.3
2015,"rofc",1462359.1303287,1.4623591303287,0,0,3.978,6,10.59,169.3
2016,"rofc",3880834.6542048,3.8808346542048,0,0.2644,13.71,15.92,25.57,132.2
2017,"rofc",355247.2603746,0.3552472603746,0,0,0,1.458,0,320.9
