"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2006,"irrigation",7906117.5,7.9061175,25,100,125,112.3,125,150
2007,"irrigation",8610322.5,8.6103225,25,100,100,96.57,100,175
2008,"irrigation",6977115,6.977115,25,75,75,73.7,75,175
2009,"irrigation",7136910,7.13691,25,75,75,69.77,75,100
2010,"irrigation",11598637.5,11.5986375,25,100,125,111.4,125,225
2011,"irrigation",3875152.5,3.8751525,25,25,50,38.23,50,175
2012,"irrigation",14263560,14.26356,50,150,150,154.1,175,350
2013,"irrigation",9105952.5,9.1059525,25,100,100,102.2,100,225
2014,"irrigation",7627995,7.627995,25,75,75,81.99,75,300
2015,"irrigation",8990302.5,8.9903025,25,75,100,90.62,100,175
2016,"irrigation",8505405,8.505405,25,75,75,82.75,100,200
2017,"irrigation",7746480,7.74648,25,75,75,78.96,100,225
2006,"recharge",5510625.144435,5.510625144435,0,0,0,22.61,16.42,254.7
2007,"recharge",19575462.31677,19.57546231677,0,48.4,78.63,80.32,104.4,306.5
2008,"recharge",14486552.542242,14.486552542242,0,1.542,28.39,59.44,92.39,401.2
2009,"recharge",35377673.9643729,35.3776739643729,0,96.01,114.9,145.1,237,402.8
2010,"recharge",22311700.0908453,22.3117000908453,0,63.65,76.72,91.54,110,372.6
2011,"recharge",18214496.401176,18.214496401176,0,0,12.46,74.73,164.8,398
2012,"recharge",6901411.9907142,6.9014119907142,0,0,20.87,28.32,37.14,153
2013,"recharge",4842908.1133875,4.8429081133875,0,0,0,19.87,25.41,209.3
2014,"recharge",10344664.1317491,10.3446641317491,0,0,19.16,42.44,50.74,316.3
2015,"recharge",23404455.6992217,23.4044556992217,0,25.86,68.85,96.03,152.7,406
2016,"recharge",24821049.4643043,24.8210494643043,0,74.78,92.68,101.8,107.4,427.4
2017,"recharge",57390083.3529558,57.3900833529558,34.05,203.2,236.8,235.5,265.2,507.9
2006,"precip",NA,NA,NA,NA,NA,544.442069280023,NA,NA
2007,"precip",NA,NA,NA,NA,NA,464.122009718848,NA,NA
2008,"precip",NA,NA,NA,NA,NA,602.40843250349,NA,NA
2009,"precip",NA,NA,NA,NA,NA,659.363920735266,NA,NA
2010,"precip",NA,NA,NA,NA,NA,480.34229290214,NA,NA
2011,"precip",NA,NA,NA,NA,NA,610.266387815992,NA,NA
2012,"precip",NA,NA,NA,NA,NA,345.733619495299,NA,NA
2013,"precip",NA,NA,NA,NA,NA,417.888931739127,NA,NA
2014,"precip",NA,NA,NA,NA,NA,502.168494538687,NA,NA
2015,"precip",NA,NA,NA,NA,NA,620.523664360041,NA,NA
2016,"precip",NA,NA,NA,NA,NA,559.605731018337,NA,NA
2017,"precip",NA,NA,NA,NA,NA,795.535262431042,NA,NA
2006,"etac",124601683.316744,124.601683316744,333.5,460.9,517.7,511.2,577.6,724
2007,"etac",132613958.984214,132.613958984214,369.8,482.2,565.9,544.1,636.6,739.8
2008,"etac",138066265.082257,138.066265082257,383.2,466.2,587,566.5,649.9,795.6
2009,"etac",138133967.892233,138.133967892233,407.3,429,595.8,566.7,658,774.2
2010,"etac",127563213.010987,127.563213010987,331.5,474.9,538,523.4,615.6,829
2011,"etac",136452311.610655,136.452311610655,376.3,412.4,609.7,559.8,648.7,864.1
2012,"etac",108554175.858921,108.554175858921,252.8,386.5,424.5,445.4,559.9,775
2013,"etac",111910844.622777,111.910844622777,318.8,346.9,480.3,459.2,545.2,691.6
2014,"etac",129198958.555143,129.198958555143,331.9,423.6,555,530.1,613.6,853.1
2015,"etac",145440229.362989,145.440229362989,384.7,444.6,618.8,596.7,712.5,837.9
2016,"etac",137301345.013981,137.301345013981,325.4,521.2,562.2,563.3,632.5,900.6
2017,"etac",161020908.391739,161.020908391738,402.5,602.8,669.6,660.6,716.6,883.7
2006,"esac",76823951.5478439,76.8239515478439,235.3,302.3,310.9,315.2,323.5,463.6
2007,"esac",84591639.2924352,84.5916392924352,220.5,335.8,347.6,347.1,367.6,420.6
2008,"esac",86078124.0473193,86.0781240473193,241.5,339.8,347.4,353.2,364.6,456.9
2009,"esac",92470568.260149,92.470568260149,287.1,358,376.7,379.4,413.7,545.6
2010,"esac",76216617.296469,76.216617296469,192.7,294.1,316.8,312.7,336,460.1
2011,"esac",84420599.4110835,84.4205994110835,241.6,319.5,329.9,346.4,396.5,538.1
2012,"esac",60344419.2991605,60.3444192991605,157.3,231,257.3,247.6,269.8,341.4
2013,"esac",75289532.281731,75.289532281731,184.2,291.5,313.1,308.9,331.2,436.5
2014,"esac",75204932.0817798,75.2049320817798,243.5,285.9,301.2,308.6,328.3,491.6
2015,"esac",89284522.2254811,89.2845222254811,220.2,357.3,373.1,366.3,398.2,574.5
2016,"esac",74747872.6970598,74.7478726970598,230.3,291.4,305.9,306.7,320.6,463.4
2017,"esac",80605658.4841854,80.6056584841854,261.8,298.5,333.1,330.7,355.3,560.3
2006,"epac",47777731.7710113,47.7777317710113,0,157.1,211,196,286.9,449.6
2007,"epac",48022319.6899542,48.0223196899542,0,157.7,242,197,292.8,403.9
2008,"epac",51988141.0347075,51.9881410347075,0,111.1,255.2,213.3,309.4,552.5
2009,"epac",45663399.6416082,45.6633996416082,0,0,225.8,187.4,301.1,437.4
2010,"epac",51346595.703303,51.346595703303,0,182.4,263.4,210.7,299.8,607.4
2011,"epac",52031712.2012253,52.0317122012253,0,0,289.9,213.5,327.9,571.7
2012,"epac",48209756.5508589,48.2097565508589,0,153.2,191.8,197.8,290.9,557.2
2013,"epac",36621312.3488826,36.6213123488826,0,0,186.9,150.3,231.5,411.8
2014,"epac",53994026.4699393,53.9940264699393,0,94.7,268.4,221.5,320.4,516.1
2015,"epac",56155707.1442304,56.1557071442304,0,36.82,257.3,230.4,367.7,502.1
2016,"epac",62553472.3115586,62.5534723115586,0,209.9,256.6,256.6,321.1,660.1
2017,"epac",80415249.9045831,80.4152499045831,0,239.8,352.4,329.9,382.7,585.2
2006,"rofc",126298.5927822,0.1262985927822,0,0,0,0.5182,0,97.52
2007,"rofc",22919.1441102,0.0229191441102,0,0,0,0.09403,0,38.06
2008,"rofc",447691.4416728,0.4476914416728,0,0,0,1.837,0.4519,151.9
2009,"rofc",536619.3414732,0.5366193414732,0,0,0,2.202,0,148
2010,"rofc",70636.7426184,0.0706367426184,0,0,0,0.2898,0,107.3
2011,"rofc",744942.2117922,0.7449422117922,0,0,0,3.056,0,143.4
2012,"rofc",1664609.8129848,1.6646098129848,0,4.847,6.125,6.83,8.673,103.6
2013,"rofc",197673.1996806,0.1976731996806,0,0,0,0.811,0.03846,115.5
2014,"rofc",120226.6866348,0.1202266866348,0,0,0,0.4933,0,115.3
2015,"rofc",1451015.3327004,1.4510153327004,0,0,3.978,5.953,10.59,169.3
2016,"rofc",3880895.5921968,3.8808955921968,0,0.2644,13.71,15.92,25.57,132.2
2017,"rofc",355438.2721878,0.3554382721878,0,0,0,1.458,0,320.9
