"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2015,"precip",NA,NA,NA,NA,NA,620.523664360041,NA,NA
2016,"precip",NA,NA,NA,NA,NA,559.605731018337,NA,NA
2017,"precip",NA,NA,NA,NA,NA,795.535262431042,NA,NA
2006,"etac",128949530.9701,128.9495309701,333.5,460.9,518.9,529.1,600.8,793.9
2007,"etac",137430110.924608,137.430110924608,369.8,482.2,565.9,563.9,696.7,795.3
2008,"etac",144141869.216674,144.141869216674,383.2,474.5,588.4,591.4,714.6,869.4
2009,"etac",141949573.132728,141.949573132728,407.3,429,596.8,582.4,690.9,803.7
2010,"etac",134369992.618454,134.369992618454,331.5,476.1,542.7,551.3,684.7,865.7
2011,"etac",143695386.957577,143.695386957577,376.3,412.4,652.3,589.6,709.4,943.2
2012,"etac",115856069.575365,115.856069575365,252.8,386.9,426.8,475.3,640.3,934.4
2013,"etac",120091591.154678,120.091591154678,318.8,347.1,486.1,492.7,632.4,765
2014,"etac",133971535.067737,133.971535067737,331.9,424,562.9,549.7,664.6,942.3
2015,"etac",149264063.437977,149.264063437977,384.7,448.2,621.3,612.4,760.1,881
2016,"etac",142616732.990409,142.616732990409,325.4,522.3,577.9,585.1,680.1,975.6
2017,"etac",163999251.131323,163.999251131323,402.5,604.3,670.9,672.9,746.4,916.5
2006,"esac",78197276.9213415,78.1972769213415,235.3,302.8,320,320.8,342.9,463.6
2007,"esac",86288216.5255896,86.2882165255896,220.5,336.5,364.9,354,381.3,420.6
2008,"esac",87660177.4362834,87.6601774362834,245.2,344,359.7,359.7,376.5,456.9
2009,"esac",92959431.7328757,92.9594317328757,287.1,363.2,377.9,381.4,413.7,545.6
2010,"esac",77522253.0240753,77.5222530240753,192.7,296.6,327.5,318.1,344.5,460.1
2011,"esac",85945299.5344446,85.9452995344446,241.6,332.8,346,352.6,396.5,538.1
2012,"esac",62492191.3870128,62.4921913870128,157.3,231.3,260.7,256.4,287.7,341.4
2013,"esac",76520312.2951974,76.5203122951974,184.2,291.8,325.8,314,337.7,436.5
2014,"esac",76257103.6215864,76.2571036215864,243.5,295.8,309.7,312.9,329.3,491.6
2015,"esac",90434522.1961206,90.4345221961206,220.2,361.9,380.2,371,399.5,574.5
2016,"esac",76099711.9134708,76.0997119134708,230.5,295.6,315,312.2,328.7,463.4
2017,"esac",81970728.529833,81.970728529833,261.8,298.5,347.5,336.3,363,560.3
2006,"epac",50752254.0576798,50.7522540576798,0,157.1,212.4,208.2,301.5,494.4
2007,"epac",51141894.3959175,51.1418943959175,0,157.7,242.4,209.8,329.1,433.4
2008,"epac",56481691.7786535,56.4816917786535,0,116.3,255.2,231.7,355.4,604.2
2009,"epac",48990141.4050936,48.9901414050936,0,0,238.6,201,328.8,460.9
2010,"epac",56847739.5849852,56.8477395849852,0,182.4,265.2,233.2,355.1,622.4
2011,"epac",57750087.4249725,57.7500874249725,0,0,339.3,236.9,380.5,652.2
2012,"epac",53363878.1799579,53.3638781799579,0,154.2,191.8,218.9,351.7,687.5
2013,"epac",43571278.8614259,43.5712788614259,0,0,207.1,178.8,303.4,477.9
2014,"epac",57714431.4469827,57.7144314469827,0,94.7,269.1,236.8,364.1,632.5
2015,"epac",58829541.2489016,58.8295412489016,0,43.39,258.4,241.4,393,535.1
2016,"epac",66517021.0727694,66.5170210727694,0,210.4,268.2,272.9,363.8,718
2017,"epac",82028522.6009019,82.0285226009019,0,244.7,361,336.6,398.7,592.8
2006,"rofc",126603.2591415,0.1266032591415,0,0,0,0.5194,0,97.52
2007,"rofc",22931.2358352,0.0229312358352,0,0,0,0.09408,0,38.06
2008,"rofc",563732.2295748,0.5637322295748,0,0,0,2.313,0.4519,153.9
2009,"rofc",542744.2196091,0.5427442196091,0,0,0,2.227,0,148
2010,"rofc",70645.8498777,0.0706458498777,0,0,0,0.2898,0,117.4
2011,"rofc",1147235.3807175,1.1472353807175,0,0,0,4.707,0,173.4
2012,"rofc",1663871.5244304,1.6638715244304,0,4.847,6.125,6.827,8.673,92.41
2013,"rofc",202624.1813061,0.2026241813061,0,0,0,0.8313,0.03846,115.5
2014,"rofc",120277.9982367,0.1202779982367,0,0,0,0.4935,0,115.3
2015,"rofc",1467908.238564,1.467908238564,0,0,3.978,6.023,10.59,169.3
2016,"rofc",3876906.2815917,3.8769062815917,0,0.2644,13.71,15.91,25.57,132.2
2017,"rofc",357720.1670457,0.3577201670457,0,0,0,1.468,0,320.9
