"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2012,"etac",117170450.883975,117.170450883975,252.8,386.9,426.8,480.7,653.3,963.7
2013,"etac",121142600.45496,121.14260045496,318.8,347.1,486.1,497,642.3,779.5
2014,"etac",134972559.493198,134.972559493198,331.9,424.3,562.9,553.8,672.6,963.3
2015,"etac",149708397.210233,149.708397210233,384.7,448.2,621.3,614.2,763.2,904.7
2016,"etac",143516274.700251,143.516274700251,325.4,522.3,579.1,588.8,689.2,976.6
2017,"etac",164458674.439419,164.458674439419,402.5,605,670.9,674.8,750.6,921.4
2006,"esac",78402717.0280845,78.4027170280845,235.3,302.8,320,321.7,343.6,463.6
2007,"esac",86509118.0653209,86.5091180653209,220.5,336.7,366.2,354.9,381.3,420.6
2008,"esac",87864507.4500369,87.8645074500369,245.2,344,361.3,360.5,377.1,456.9
2009,"esac",93435562.5618384,93.4355625618384,287.1,367.1,378.2,383.4,413.7,545.6
2010,"esac",78439681.7520606,78.4396817520606,192.7,296.6,338.1,321.8,346,460.1
2011,"esac",86177051.3373813,86.1770513373813,241.6,334.3,348.2,353.6,396.5,538.1
2012,"esac",64118848.2725043,64.1188482725043,157.3,231.8,265.3,263.1,307.5,341.4
2013,"esac",76956433.7915718,76.9564337915718,184.2,292.5,329.6,315.7,339.2,436.5
2014,"esac",77007479.9351085,77.0074799351085,243.5,297.6,313.7,316,333.3,491.6
2015,"esac",91484341.2613656,91.4843412613656,220.2,364.7,386.9,375.3,401.6,574.5
2016,"esac",76494240.4776912,76.4942404776912,230.5,296,314.9,313.8,333.5,463.4
2017,"esac",82496671.8757263,82.4966718757263,261.8,298.5,352.6,338.5,364.4,560.3
2006,"epac",51114791.1078711,51.1147911078711,0,157.1,212.4,209.7,301.5,491.9
2007,"epac",51181186.5991341,51.1811865991341,0,157.7,242.4,210,329,432.2
2008,"epac",56195943.3127467,56.1959433127467,0,112.4,255.3,230.6,351.1,621.1
2009,"epac",49155223.9246182,49.1552239246182,0,0,245.4,201.7,329.8,461.1
2010,"epac",56920355.1624996,56.9203551624996,0,182.4,265.2,233.5,354.4,620.8
2011,"epac",58652085.9021282,58.6520859021282,0,0,345.1,240.6,388.3,657.2
2012,"epac",53051602.604301,53.051602604301,0,154.3,191.8,217.7,345,692.7
2013,"epac",44186166.6697611,44.1861666697611,0,0,207.8,181.3,305.1,481.6
2014,"epac",57965079.5591067,57.9650795591067,0,94.7,269.8,237.8,365.1,644.3
2015,"epac",58224055.9519017,58.2240559519017,0,43.39,258.4,238.9,385.3,525.9
2016,"epac",67022034.2195103,67.0220342195103,0,210.4,265.5,275,368.8,719
2017,"epac",81962002.5627825,81.9620025627825,0,245.1,363.4,336.3,397.2,593.8
2006,"rofc",127799.0795331,0.1277990795331,0,0,0,0.5243,0,97.52
2007,"rofc",22931.2358352,0.0229312358352,0,0,0,0.09408,0,38.06
2008,"rofc",624341.3536305,0.6243413536305,0,0,0,2.562,0.4519,190
2009,"rofc",555106.2080427,0.5551062080427,0,0,0,2.278,0,161.4
2010,"rofc",70652.5474419,0.0706525474419,0,0,0,0.2899,0,124.9
2011,"rofc",1073714.875299,1.073714875299,0,0,0,4.405,0,159.5
2012,"rofc",1663574.1297777,1.6635741297777,0,4.847,6.125,6.825,8.673,80.42
2013,"rofc",197398.6147827,0.1973986147827,0,0,0,0.8099,0.03846,115.5
2014,"rofc",121205.0118303,0.1212050118303,0,0,0,0.4973,0,115.3
2015,"rofc",1504600.5618612,1.5046005618612,0,0,3.978,6.173,10.62,169.3
2016,"rofc",3876150.3108156,3.8761503108156,0,0.2644,13.71,15.9,25.57,132.2
2017,"rofc",359397.5021658,0.3593975021658,0,0,0,1.475,0,320.9
