"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2007,"esac",84988111.9557645,84.9881119557645,220.5,335.8,350.3,348.7,369.8,420.6
2008,"esac",86585690.1735576,86.5856901735576,243.5,342.7,350.9,355.2,365.7,456.9
2009,"esac",92620423.4543433,92.6204234543433,287.1,359.5,377.3,380,413.7,545.6
2010,"esac",76785166.4282739,76.7851664282739,192.7,296.4,323.2,315,338.5,460.1
2011,"esac",85230753.3260424,85.2307533260424,241.6,327,340,349.7,396.5,538.1
2012,"esac",61614506.7985464,61.6145067985464,157.3,231.3,258.1,252.8,279,341.4
2013,"esac",75706747.563492,75.706747563492,184.2,291.8,319,310.6,334.3,436.5
2014,"esac",75663349.0804602,75.6633490804602,243.5,287.9,306.2,310.4,328.7,491.6
2015,"esac",89715749.6949183,89.7157496949183,220.2,359.8,375.9,368.1,398.2,574.5
2016,"esac",75302251.5084957,75.3022515084957,230.3,294.7,308.4,309,323,463.4
2017,"esac",81275228.7948234,81.2752287948234,261.8,298.5,344.1,333.5,359.5,560.3
2006,"epac",49643575.6030443,49.6435756030443,0,157.1,212.4,203.7,299.9,488.9
2007,"epac",49786199.7375276,49.7861997375276,0,157.7,242.4,204.3,311.5,423.1
2008,"epac",55031837.8023882,55.0318378023882,0,111.3,255.2,225.8,341,587.6
2009,"epac",47270704.2796764,47.2707042796764,0,0,235.1,193.9,314.9,453.1
2010,"epac",53094993.9205761,53.0949939205761,0,182.4,265.2,217.8,313.9,616.3
2011,"epac",56460516.6231099,56.4605166231099,0,0,324.9,231.6,367.9,650.4
2012,"epac",51056419.0047084,51.0564190047084,0,154,191.8,209.5,326.7,645.1
2013,"epac",40560093.046728,40.560093046728,0,0,202.2,166.4,273.7,443.3
2014,"epac",55956549.936546,55.956549936546,0,94.7,269.1,229.6,341.5,567.4
2015,"epac",57729579.1402635,57.7295791402635,0,43.15,258.4,236.9,383.4,518.5
2016,"epac",64049479.7507082,64.0494797507082,0,210,263.4,262.8,337.6,696.5
2017,"epac",81355244.7551076,81.3552447551076,0,241.5,356.8,333.8,392.5,596.6
2006,"rofc",126477.4724586,0.1264774724586,0,0,0,0.5189,0,97.52
2007,"rofc",22919.1441102,0.0229191441102,0,0,0,0.09403,0,38.06
2008,"rofc",529321.4548839,0.5293214548839,0,0,0,2.172,0.4519,154.9
2009,"rofc",536893.574247,0.536893574247,0,0,0,2.203,0,148
2010,"rofc",70639.0123212,0.0706390123212,0,0,0,0.2898,0,109.8
2011,"rofc",1115910.9056745,1.1159109056745,0,0,0,4.578,0,165.7
2012,"rofc",1664207.2587231,1.6642072587231,0,4.847,6.125,6.828,8.673,106.7
2013,"rofc",199058.0616216,0.1990580616216,0,0,0,0.8167,0.03846,115.5
2014,"rofc",121542.3089577,0.1215423089577,0,0,0,0.4987,0,115.3
2015,"rofc",1480807.5935094,1.4808075935094,0,0,3.978,6.076,10.59,169.3
2016,"rofc",3874805.9008974,3.8748059008974,0,0.2644,13.71,15.9,25.57,132.2
2017,"rofc",361288.0314855,0.3612880314855,0,0,0,1.482,0,320.9
