"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2017,"etac",165634808.761212,165.634808761212,402.5,605.3,673,679.6,763.1,938
2006,"esac",79708486.3321626,79.7084863321626,235.3,303,320,327,353.2,463.6
2007,"esac",88757673.8334129,88.7576738334129,220.5,336.7,382.6,364.2,394.3,426.4
2008,"esac",90586813.8267756,90.5868138267756,245.2,344.1,382.2,371.7,394.5,456.9
2009,"esac",95670075.5631855,95.6700755631855,287.1,379.4,392.2,392.5,414.6,545.6
2010,"esac",79930343.062206,79.930343062206,192.7,297.4,345.2,327.9,356.2,460.1
2011,"esac",88434317.929707,88.434317929707,241.6,353.3,357.6,362.8,397.1,538.1
2012,"esac",66271405.3918902,66.2714053918902,157.3,232.2,265.3,271.9,330.1,435.7
2013,"esac",78368374.1768184,78.3683741768184,180,294.9,334.8,321.5,349.6,436.5
2014,"esac",78223283.8694136,78.2232838694136,243.5,300.8,321.2,320.9,341.9,491.6
2015,"esac",92898239.0806944,92.8982390806944,220.2,365.8,394.8,381.1,409.4,574.5
2016,"esac",78529471.1662464,78.5294711662464,230.5,297.1,323.9,322.2,349.5,463.4
2017,"esac",83481463.8399096,83.4814638399096,261.8,298.5,358.1,342.5,369.4,560.3
2006,"epac",52217415.5560497,52.2174155560497,0,157.1,212.4,214.2,301.5,489.6
2007,"epac",52611748.8139044,52.6117488139044,0,157.7,242.4,215.9,345.3,453.5
2008,"epac",58129381.9960776,58.1293819960776,0,139.6,255.3,238.5,370.9,627.9
2009,"epac",50243083.137891,50.243083137891,0,0,245.4,206.1,340.4,461.4
2010,"epac",58793028.4321623,58.7930284321623,0,182.4,265.2,241.2,376.1,615.2
2011,"epac",60517858.1792571,60.5178581792571,0,0,363.9,248.3,406.1,665.9
2012,"epac",56169626.3860788,56.1696263860788,0,154.3,191.8,230.5,381,717.5
2013,"epac",47150219.7049401,47.1502197049401,0,0,211.5,193.5,340.5,518.4
2014,"epac",59010714.7209666,59.0107147209666,0,100.3,274.9,242.1,378.5,664.4
2015,"epac",59253599.6954874,59.2535996954874,0,44.04,258.4,243.1,396.4,540.2
2016,"epac",67407388.4931768,67.4073884931768,0,210.4,271,276.6,372.7,724.7
2017,"epac",82153344.922074,82.153344922074,0,246.4,363.1,337.1,401.7,593.7
2006,"rofc",128882.7672219,0.1288827672219,0,0,0,0.5288,0,97.52
2007,"rofc",29534.5542546,0.0295345542546,0,0,0,0.1212,0,38.06
2008,"rofc",860890.9376736,0.8608909376736,0,0,0,3.532,0.4519,204.4
2009,"rofc",699671.3336613,0.6996713336613,0,0,0,2.871,0,168.4
2010,"rofc",86594.2005168,0.0865942005168,0,0,0,0.3553,0,169.8
2011,"rofc",1188386.0655966,1.1883860655966,0,0,0,4.876,0,200.8
2012,"rofc",1683503.3836611,1.6835033836611,0,4.847,6.125,6.907,8.673,172.4
2013,"rofc",201732.0079392,0.2017320079392,0,0,0,0.8277,0.03846,115.5
2014,"rofc",123686.3141271,0.1236863141271,0,0,0,0.5075,0,115.3
2015,"rofc",1696748.8949316,1.6967488949316,0,0,3.978,6.962,11.99,169.3
2016,"rofc",3875221.2512988,3.8752212512988,0,0.2644,13.71,15.9,25.57,132.2
2017,"rofc",395682.201693,0.395682201693,0,0,0,1.623,0,320.9
