"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2017,"precip",NA,NA,NA,NA,NA,795.535262431042,NA,NA
2006,"etac",124767585.873396,124.767585873396,333.5,460.9,517.4,511.9,579,729.9
2007,"etac",132490156.317523,132.490156317523,369.8,482.2,563.6,543.6,636.5,737.8
2008,"etac",138497235.084941,138.497235084941,383.2,466.2,587,568.2,652.8,801.6
2009,"etac",137469153.50569,137.46915350569,407.3,429,595.8,564,647,780.2
2010,"etac",127231915.483619,127.231915483619,331.5,474.6,537.1,522,612.6,841.2
2011,"etac",136935341.09507,136.93534109507,376.3,412.4,612.9,561.8,651.3,865.1
2012,"etac",109709145.402032,109.709145402032,252.8,386.5,424.4,450.1,576.7,798.4
2013,"etac",112544574.134209,112.544574134209,318.8,347.1,481,461.8,550.2,682.2
2014,"etac",129620494.351071,129.620494351071,331.9,423.6,556.8,531.8,615.9,859.6
2015,"etac",145693464.604377,145.693464604377,384.7,444.8,620.9,597.8,723.1,836
2016,"etac",136887263.915346,136.887263915346,325.4,521.2,563.1,561.6,623.9,904.6
2017,"etac",161179468.5043,161.1794685043,402.5,602.8,670,661.3,719.1,890.7
2006,"esac",76949356.7378439,76.9493567378439,235.3,302.8,311,315.7,326.4,463.6
2007,"esac",84560857.0298586,84.5608570298586,220.5,335.8,347.4,346.9,367.5,420.6
2008,"esac",86170664.1935412,86.1706641935412,244.3,338.4,347,353.5,366.3,456.9
2009,"esac",92552110.0485939,92.5521100485939,287.1,358.5,376.9,379.7,413.7,545.6
2010,"esac",76598094.8571516,76.5980948571516,192.7,296.3,321.2,314.3,336.6,460.1
2011,"esac",84627903.2167359,84.6279032167359,241.6,321.1,331.7,347.2,396.5,538.1
2012,"esac",61622732.3444541,61.6227323444541,157.3,231.2,258.1,252.8,281,341.4
2013,"esac",75828076.9748298,75.8280769748298,184.2,291.8,321.5,311.1,333.6,436.5
2014,"esac",75354912.5870277,75.3549125870277,243.5,286.6,303,309.2,328.5,491.6
2015,"esac",89511918.9951051,89.5119189951051,220.2,358,374.2,367.3,398.2,574.5
2016,"esac",74796887.6441622,74.7968876441622,227.2,292.3,306.7,306.9,318.8,463.4
2017,"esac",80857649.4673536,80.8576494673536,261.8,298.5,340.8,331.7,356.2,560.3
2006,"epac",47818229.1343929,47.8182291343929,0,157.1,211,196.2,288.1,460.5
2007,"epac",47929299.2900019,47.9292992900019,0,157.7,242,196.6,292.6,402
2008,"epac",52326570.9037887,52.3265709037887,0,111.1,255.2,214.7,314.1,552.2
2009,"epac",44917043.4468558,44.9170434468558,0,0,225.1,184.3,290.9,442.6
2010,"epac",50633820.6230484,50.6338206230484,0,182.4,261.8,207.7,291.8,608.2
2011,"epac",52307437.8795948,52.3074378795948,0,0,284.8,214.6,331.5,565.6
2012,"epac",48086413.0481556,48.0864130481556,0,153,191.8,197.3,296.9,572.5
2013,"epac",36716497.1589078,36.7164971589078,0,0,188.1,150.6,227.4,406.1
2014,"epac",54265581.7719741,54.2655817719741,0,94.7,268.4,222.6,324.8,514.3
2015,"epac",56181545.6102766,56.1815456102766,0,35.59,257.7,230.5,366,502.1
2016,"epac",62090376.2682786,62.0903762682786,0,210,257,254.7,312.2,662.2
2017,"epac",80321819.0337387,80.3218190337387,0,239.6,351.1,329.5,382.8,590.9
2006,"rofc",126298.5637023,0.1262985637023,0,0,0,0.5182,0,97.52
2007,"rofc",22919.1441102,0.0229191441102,0,0,0,0.09403,0,38.06
2008,"rofc",425301.8408703,0.4253018408703,0,0,0,1.745,0.4519,170.9
2009,"rofc",536619.3770421,0.5366193770421,0,0,0,2.202,0,148
2010,"rofc",77940.5360121,0.0779405360121,0,0,0,0.3198,0,107.3
2011,"rofc",733108.4157402,0.7331084157402,0,0,0,3.008,0,142.2
2012,"rofc",1663538.4789768,1.6635384789768,0,4.847,6.125,6.825,8.673,84.64
2013,"rofc",197398.614924,0.197398614924,0,0,0,0.8099,0.03846,115.5
2014,"rofc",120298.312026,0.120298312026,0,0,0,0.4936,0,115.3
2015,"rofc",1464898.5642933,1.4648985642933,0,0,3.978,6.01,10.59,169.3
2016,"rofc",3874842.3070908,3.8748423070908,0,0.2644,13.71,15.9,25.57,132.2
2017,"rofc",356758.258878,0.356758258878,0,0,0,1.464,0,320.9
