"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2010,"etac",126159916.268933,126.159916268933,331.5,474.6,536.8,517.6,600.1,819.2
2011,"etac",134641033.789054,134.641033789054,376.3,412.4,591.8,552.4,634.8,855.1
2012,"etac",106804321.618515,106.804321618515,252.8,386.5,424.4,438.2,542.4,731.6
2013,"etac",110429646.244118,110.429646244118,318.8,347.1,476.7,453.1,527.2,665.8
2014,"etac",128834150.658187,128.834150658187,331.9,423.6,554.6,528.6,610.4,836.9
2015,"etac",145025879.73539,145.02587973539,384.7,444.6,618.7,595,709.3,847.8
2016,"etac",136139205.438884,136.139205438884,325.4,520.3,559.9,558.6,615.8,885.3
2017,"etac",160571059.974445,160.571059974445,402.5,602.8,665.7,658.8,711.6,878.6
2006,"esac",76475695.2642756,76.4756952642756,235.3,299.9,308.5,313.8,323.6,463.6
2007,"esac",84386597.4321174,84.3865974321174,220.5,335.7,346.4,346.2,366.3,420.6
2008,"esac",86090089.2828651,86.0900892828651,245,339.6,347.4,353.2,364.6,456.9
2009,"esac",92401711.979661,92.401711979661,287.1,357.2,376.1,379.1,413.7,545.6
2010,"esac",75461662.0186236,75.4616620186236,192.7,293,308.7,309.6,335,460.1
2011,"esac",84423830.344632,84.423830344632,240.8,319.9,330.6,346.4,396.5,538.1
2012,"esac",60348305.3557365,60.3483053557365,157.3,230.5,254.4,247.6,270.6,341.4
2013,"esac",75261359.7724887,75.2613597724887,184.2,291.5,313.5,308.8,331.1,436.5
2014,"esac",75049856.1962883,75.0498561962883,243.5,285.6,300.8,307.9,328,491.6
2015,"esac",88984793.7601776,88.9847937601776,220.2,353.6,371.8,365.1,398.2,574.5
2016,"esac",74504094.6178764,74.5040946178764,228.9,291.2,304.5,305.7,318.8,463.4
2017,"esac",80461570.0145004,80.4615700145004,261.8,298.5,331.6,330.1,354.6,560.3
2006,"epac",47210692.3668504,47.2106923668504,0,157.1,211,193.7,283.1,448
2007,"epac",46759523.503761,46.759523503761,0,157.7,241.6,191.8,280.8,391.2
2008,"epac",51322557.6812295,51.3225576812295,0,111.1,255.1,210.6,304.3,545.9
2009,"epac",44094958.0278309,44.0949580278309,0,0,225.4,180.9,282.2,434.3
2010,"epac",50698254.2448825,50.6982542448825,0,182.4,262,208,295.8,596.4
2011,"epac",50217203.4400935,50.2172034400935,0,0,266.3,206,313.7,557.1
2012,"epac",46456016.2579305,46.4560162579305,0,153.2,191.2,190.6,278,523.7
2013,"epac",35168286.4761411,35.1682864761411,0,0,179.4,144.3,212.6,391.5
2014,"epac",53784294.4593342,53.7842944593342,0,94.7,268.4,220.7,320,503.5
2015,"epac",56041085.9805543,56.0410859805543,0,35.33,256.7,229.9,367.2,504.8
2016,"epac",61635110.8202271,61.6351108202271,0,209.9,254.5,252.9,310,644.4
2017,"epac",80109489.9570354,80.1094899570354,0,240,350.8,328.7,380.3,583.4
2006,"rofc",126298.9327248,0.1262989327248,0,0,0,0.5182,0,97.52
2007,"rofc",22919.1441102,0.0229191441102,0,0,0,0.09403,0,38.06
2008,"rofc",428704.0399989,0.4287040399989,0,0,0,1.759,0.4519,151.9
2009,"rofc",536619.3077799,0.5366193077799,0,0,0,2.202,0,148
2010,"rofc",70649.6047929,0.0706496047929,0,0,0,0.2899,0,107.3
2011,"rofc",723305.5788933,0.7233055788933,0,0,0,2.968,0,152.8
2012,"rofc",1665054.3341799,1.6650543341799,0,4.847,6.125,6.831,8.673,92.32
2013,"rofc",198798.7092975,0.1987987092975,0,0,0,0.8156,0.03846,115.5
2014,"rofc",120240.9493938,0.1202409493938,0,0,0,0.4933,0,115.3
2015,"rofc",1449256.8427101,1.4492568427101,0,0,3.978,5.946,10.59,169.3
2016,"rofc",3877342.1006931,3.8773421006931,0,0.2644,13.71,15.91,25.57,132.2
2017,"rofc",355368.861162,0.355368861162,0,0,0,1.458,0,320.9
