"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2015,"epac",57885619.6348713,57.8856196348713,0,43.15,258.4,237.5,384.8,520.9
2016,"epac",64900574.051067,64.900574051067,0,210.4,260,266.3,345.6,704.7
2017,"epac",81626437.6417206,81.6264376417206,0,243.7,360.6,334.9,394.2,593.3
2006,"rofc",126500.2743861,0.1265002743861,0,0,0,0.519,0,97.52
2007,"rofc",22928.654079,0.022928654079,0,0,0,0.09407,0,38.06
2008,"rofc",514829.2720698,0.5148292720698,0,0,0,2.112,0.4519,151.9
2009,"rofc",541982.5385247,0.5419825385247,0,0,0,2.224,0,148
2010,"rofc",70637.1442623,0.0706371442623,0,0,0,0.2898,0,107.8
2011,"rofc",1053301.2208605,1.0533012208605,0,0,0,4.322,0,153.3
2012,"rofc",1663513.0897419,1.6635130897419,0,4.847,6.125,6.825,8.673,83.21
2013,"rofc",200404.5876198,0.2004045876198,0,0,0,0.8222,0.03846,115.5
2014,"rofc",120226.2604614,0.1202262604614,0,0,0,0.4933,0,115.3
2015,"rofc",1548130.1505615,1.5481301505615,0,0,3.978,6.352,10.65,169.3
2016,"rofc",3877930.1198628,3.8779301198628,0,0.2644,13.71,15.91,25.57,132.2
2017,"rofc",355518.7269858,0.3555187269858,0,0,0,1.459,0,320.9
