"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2012,"precip",NA,NA,NA,NA,NA,345.733619495299,NA,NA
2013,"precip",NA,NA,NA,NA,NA,417.888931739127,NA,NA
2014,"precip",NA,NA,NA,NA,NA,502.168494538687,NA,NA
2015,"precip",NA,NA,NA,NA,NA,620.523664360041,NA,NA
2016,"precip",NA,NA,NA,NA,NA,559.605731018337,NA,NA
2017,"precip",NA,NA,NA,NA,NA,795.535262431042,NA,NA
2006,"etac",130800435.198984,130.800435198984,333.5,460.9,519.5,536.7,610.3,809.8
2007,"etac",139837439.768483,139.837439768483,369.8,482.2,565.9,573.7,721.1,836.3
2008,"etac",146686110.606055,146.686110606055,383.2,480,588.4,601.8,739.3,911.1
2009,"etac",144628117.193959,144.628117193959,407.3,429,597.8,593.4,717.2,817.3
2010,"etac",137621018.043415,137.621018043415,331.5,476.2,542.7,564.6,718.2,889.4
2011,"etac",147360117.182469,147.360117182469,376.3,412.7,653.9,604.6,744.1,988.3
2012,"etac",120512330.722312,120.512330722312,252.8,386.9,426.8,494.4,691.8,1010
2013,"etac",123767813.554666,123.767813554666,318.8,347.1,492.1,507.8,672.3,801.3
2014,"etac",136257708.018154,136.257708018154,331.9,431.5,563.8,559,685.5,997.7
2015,"etac",150887210.093717,150.887210093717,384.7,448.5,621.8,619.1,772.1,932.7
2016,"etac",144967874.509033,144.967874509033,325.4,522.3,580.6,594.8,706.9,1005
2017,"etac",165257575.562483,165.257575562483,402.5,605.3,670.9,678,759.5,930.4
2006,"esac",79061350.6292058,79.0613506292058,235.3,303,320,324.4,350.8,463.6
2007,"esac",87714509.2958088,87.7145092958088,220.5,336.7,379,359.9,384.6,420.6
2008,"esac",89285896.0276101,89.2858960276101,245.2,344.1,372.7,366.3,391.5,456.9
2009,"esac",94771218.9947742,94.7712189947742,287.1,377.8,385.2,388.8,413.8,545.6
2010,"esac",79030804.5967662,79.0308045967662,192.7,296.6,340.4,324.3,348.2,460.1
2011,"esac",87236315.2859589,87.2363152859589,241.6,342.9,354.3,357.9,396.5,538.1
2012,"esac",64934258.6215062,64.9342586215062,157.3,232.2,265.3,266.4,316.6,386
2013,"esac",77452050.1198635,77.4520501198635,181.9,294,332.3,317.8,342.1,436.5
2014,"esac",77480303.601249,77.480303601249,243.5,299.5,318,317.9,337.9,491.6
2015,"esac",91963177.7298867,91.9631777298867,220.2,364.7,389.8,377.3,404.4,574.5
2016,"esac",77036833.0888623,77.0368330888623,230.5,296.4,317.9,316.1,336.5,463.4
2017,"esac",82952007.4107585,82.9520074107585,261.8,298.5,355.7,340.3,366.7,560.3
2006,"epac",51739084.5751287,51.7390845751287,0,157.1,212.4,212.3,301.5,489.2
2007,"epac",52122930.4691181,52.1229304691181,0,157.7,242.4,213.9,340.3,443.8
2008,"epac",57400214.5763172,57.4002145763172,0,124.5,255.3,235.5,363.3,626.2
2009,"epac",49856898.2050602,49.8568982050602,0,0,245.4,204.6,335.7,465.7
2010,"epac",58590213.442245,58.590213442245,0,182.4,265.2,240.4,374.6,624.2
2011,"epac",60123801.8972151,60.1238018972151,0,0,354.5,246.7,401.7,667.5
2012,"epac",55578072.0932424,55.5780720932424,0,154.3,191.8,228,374.5,717.8
2013,"epac",46315763.4374658,46.3157634374658,0,0,211.5,190,330.8,511.3
2014,"epac",58777404.4137546,58.7774044137546,0,100.3,274.1,241.2,373.5,665.9
2015,"epac",58924032.3722889,58.9240323722889,0,43.42,258.4,241.8,393.3,533.7
2016,"epac",67931041.4181513,67.9310414181513,0,210.4,268.4,278.7,380.9,729.8
2017,"epac",82305568.1493405,82.3055681493405,0,246.6,362.9,337.7,403.7,594
2006,"rofc",126648.2800062,0.1266482800062,0,0,0,0.5196,0,97.52
2007,"rofc",22931.2358793,0.0229312358793,0,0,0,0.09408,0,38.06
2008,"rofc",823290.3612819,0.8232903612819,0,0,0,3.378,0.4519,201
2009,"rofc",723254.0837391,0.7232540837391,0,0,0,2.967,0,150.4
2010,"rofc",71494.0983261,0.0714940983261,0,0,0,0.2933,0,114.2
2011,"rofc",1181556.8304246,1.1815568304246,0,0,0,4.848,0,178.7
2012,"rofc",1665765.1921617,1.6657651921617,0,4.847,6.125,6.834,8.673,106.2
2013,"rofc",204015.9471687,0.2040159471687,0,0,0,0.837,0.03846,115.5
2014,"rofc",120632.4264429,0.1206324264429,0,0,0,0.4949,0,115.3
2015,"rofc",1566159.3199071,1.5661593199071,0,0,3.978,6.426,11.8,169.3
2016,"rofc",3876470.6095611,3.8764706095611,0,0.2644,13.71,15.9,25.57,132.2
2017,"rofc",374277.163599,0.374277163599,0,0,0,1.536,0,320.9
