"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2015,"precip",NA,NA,NA,NA,NA,620.523664360041,NA,NA
2016,"precip",NA,NA,NA,NA,NA,559.605731018337,NA,NA
2017,"precip",NA,NA,NA,NA,NA,795.535262431042,NA,NA
2006,"etac",125501773.444878,125.501773444878,333.5,460.9,518.8,514.9,583.4,760.2
2007,"etac",133951234.769149,133.951234769149,369.8,482.2,564.2,549.6,656,756
2008,"etac",139343444.894562,139.343444894562,383.2,466.2,587.9,571.7,661.7,815.2
2009,"etac",138336089.622249,138.336089622249,407.3,429,595.9,567.6,655.1,785.6
2010,"etac",128685851.906699,128.685851906699,331.5,474.8,538,528,627.4,846.3
2011,"etac",138587295.575241,138.587295575241,376.3,412.4,622.7,568.6,666.5,873.9
2012,"etac",111107540.475298,111.107540475298,252.8,386.6,425,455.9,588.6,828.7
2013,"etac",113854956.820128,113.854956820128,318.8,347.1,483.6,467.1,562.2,701.5
2014,"etac",130344356.273216,130.344356273216,331.9,423.6,558.6,534.8,625.1,883.5
2015,"etac",146790751.469363,146.790751469363,384.7,445.3,620.9,602.3,734.2,873.3
2016,"etac",138109940.092054,138.109940092054,325.4,521.3,564.5,566.6,633.6,921
2017,"etac",162235143.158405,162.235143158405,402.5,602.8,670.9,665.6,725.9,898.5
2006,"esac",77457621.6660717,77.4576216660717,235.3,302.8,315.1,317.8,330.2,463.6
2007,"esac",85425512.0113026,85.4255120113026,220.5,335.9,355.2,350.5,375.4,420.6
2008,"esac",86804993.8071567,86.8049938071567,245.2,343.7,352.4,356.1,366.8,456.9
2009,"esac",92686899.439836,92.686899439836,287.1,360.3,377.6,380.3,413.7,545.6
2010,"esac",77287052.7774297,77.2870527774297,192.7,296.4,328,317.1,341.3,460.1
2011,"esac",85384408.0507614,85.3844080507614,241.6,329.5,339.6,350.3,396.5,538.1
2012,"esac",62714010.6394101,62.7140106394101,157.3,231.2,264.4,257.3,290.1,341.4
2013,"esac",76495990.2558417,76.4959902558417,184.2,292.4,325.9,313.9,337,436.5
2014,"esac",75666302.3716542,75.6663023716542,243.5,287.7,304.7,310.4,328.7,491.6
2015,"esac",90169508.6116749,90.1695086116749,220.2,360.7,378.4,370,398.2,574.5
2016,"esac",75312665.4020274,75.3126654020274,230.4,294.8,308,309,323.6,463.4
2017,"esac",81470472.9334389,81.4704729334389,261.8,298.5,343.2,334.3,360.1,560.3
2006,"epac",48044151.7908543,48.0441517908543,0,157.1,211.4,197.1,290.5,478.4
2007,"epac",48525722.7472566,48.5257227472566,0,157.7,242,199.1,300.8,406.7
2008,"epac",52538451.0945642,52.5384510945642,0,111.1,255.2,215.6,313.5,555.7
2009,"epac",45649190.184867,45.649190184867,0,0,226.7,187.3,296.9,444.8
2010,"epac",51398799.1171803,51.3987991171803,0,182.4,263.4,210.9,299.5,611.6
2011,"epac",53202887.5293459,53.2028875293459,0,0,295.8,218.3,339.8,591.9
2012,"epac",48393529.8186339,48.3935298186339,0,153.6,191.8,198.6,298.6,581.2
2013,"epac",37358966.5713666,37.3589665713666,0,0,193,153.3,237.1,411.5
2014,"epac",54678053.900412,54.678053900412,0,94.7,268.4,224.3,330.2,515.8
2015,"epac",56621242.8641259,56.6212428641259,0,32.14,257.7,232.3,370.3,504
2016,"epac",62797274.6909877,62.7972746909877,0,210,256.8,257.6,322.7,673.2
2017,"epac",80764670.2229289,80.7646702229289,0,241,355.2,331.4,386.2,586
2006,"rofc",126303.6059316,0.1263036059316,0,0,0,0.5182,0,97.52
2007,"rofc",22919.1441102,0.0229191441102,0,0,0,0.09403,0,38.06
2008,"rofc",442932.7573647,0.4429327573647,0,0,0,1.817,0.4519,151.9
2009,"rofc",536619.4344054,0.5366194344054,0,0,0,2.202,0,148
2010,"rofc",70639.907841,0.070639907841,0,0,0,0.2898,0,107.6
2011,"rofc",918432.9881172,0.9184329881172,0,0,0,3.768,0,148.5
2012,"rofc",1663509.3787494,1.6635093787494,0,4.847,6.125,6.825,8.673,79.68
2013,"rofc",199080.0592434,0.1990800592434,0,0,0,0.8168,0.03846,115.5
2014,"rofc",120546.0510579,0.1205460510579,0,0,0,0.4946,0,115.3
2015,"rofc",1455088.7643534,1.4550887643534,0,0,3.978,5.97,10.59,169.3
2016,"rofc",3876958.8627309,3.8769588627309,0,0.2644,13.71,15.91,25.57,132.2
2017,"rofc",356009.4861651,0.3560094861651,0,0,0,1.461,0,320.9
