FPDIV_KEY,energy_cd,FID,WUA_YEAR,LIFT_ENERG,CEDTotal,GHGTotal,EnergyPump,geometry
10722IRR12627,5,30,2015,54810.2671,311870.419799,18087.388143,365401.7806666667,"c(-100.54323, 39.41359)"
10785IRR8142,5,43,2015,52895.05721,300972.87552490004,17455.3688793,352633.7147333333,"c(-100.64204, 39.40524)"
10842IRR13111,5,44,2015,67449.52872,383787.81841680006,22258.344477600003,449663.5248,"c(-100.58654, 39.39754)"
11154IRR25476,5,45,2015,84699.50317000001,481940.1730373001,27950.836046100005,564663.3544666668,"c(-100.622025, 39.363014)"
11156IRR26789,5,46,2015,66994.59017000001,381199.2180673001,22108.214756100006,446630.6011333334,"c(-100.64524, 39.3686)"
11262IRR18890,5,47,2015,16225.95552,92325.68690880001,5354.5653216,108173.0368,"c(-100.56388, 39.38213)"
11145IRR10503,5,259,2015,104386.8149,593960.976781,34447.648917,695912.0993333333,"c(-100.62636, 39.42664)"
11469IRR1077,5,309,2015,94369.12927,536960.3455463,31141.812659100004,629127.5284666667,"c(-100.56174, 39.43719)"
10199IRR32874,1,612,2015,63174.69304,323454.4283648,16930.81773472,95719.23187878788,"c(-100.55486, 39.47612)"
11477IRR30601,1,802,2015,30004.67743,153623.9484416,8041.25355124,45461.63246969697,"c(-100.76982, 39.33603)"
11468IRR84315,5,1170,2015,54042.09792000001,307499.53716480004,17833.892313600005,360280.65280000004,"c(-100.5478, 39.43351)"
14347IRR50282,5,1261,2015,26760.13344,152265.15927360003,8830.844035200002,178400.88960000002,"c(-100.548565, 39.386722)"
14522IRR26685,5,1262,2015,95780.80326,544992.7705494,31607.665075800003,638538.6884,"c(-100.52721, 39.36482)"
13828IRR30217,5,1273,2015,114920.2744,653896.361336,37923.690552,766135.1626666667,"c(-100.63232, 39.37058)"
13829IRR37880,5,1274,2015,79263.19355,451007.5712995,26156.8538715,528421.2903333333,"c(-100.65021, 39.39027)"
14348IRR61523,5,1520,2015,73707.64252000001,419396.4859388001,24323.522031600005,491384.28346666676,"c(-100.55733, 39.39378)"
14101IRR20490,5,2132,2015,100338.9347,570928.538443,33111.848451,668926.2313333333,"c(-100.46542, 39.42991)"
15339IRR40527,5,2348,2015,82251.05212000001,468008.48656280007,27142.847199600004,548340.3474666667,"c(-100.51084, 39.37588)"
16408IRR42224,5,2349,2015,98280.22637,559214.4880453,32432.474702100004,655201.5091333333,"c(-100.51524, 39.41548)"
16409IRR4022,5,2350,2015,163670.8046,931286.8781740001,54011.365518000006,1091138.6973333333,"c(-100.52326, 39.40849)"
14916IRR16156,5,2360,2015,111093.8367,632123.930823,36660.966111,740625.578,"c(-100.62636, 39.39017)"
16659IRR35872,5,2361,2015,67213.44523,382444.5033587,22180.4369259,448089.6348666667,"c(-100.59492, 39.39106)"
15525IRR34746,5,2504,2015,99003.38484,563329.2597396,32671.116997200003,660022.5656,"c(-100.593399, 39.434685)"
16602IRR23770,6,2544,2015,126680.9473,690411.162785,48645.4837632,550786.7273913043,"c(-100.66686, 39.35446)"
16819IRR54974,5,2572,2015,49665.94232,282599.21180080005,16389.760965600002,331106.2821333334,"c(-100.63445, 39.42661)"
15371IRR7640,1,2624,2015,64220.37799,328808.3353088,17211.06130132,97303.60301515152,"c(-100.468852, 39.398376)"
16629IRR80684,1,2972,2015,57135.07822,292531.6004864,15312.200962960002,86568.30033333333,"c(-100.76294, 39.32112)"
15498IRR9766,5,3324,2015,22887.24672,130228.4338368,7552.7914176,152581.6448,"c(-100.54512, 39.43004)"
17048IRR35961,5,3405,2015,59447.50529,338256.30510010006,19617.676745700002,396316.70193333336,"c(-100.51093, 39.36861)"
17246IRR45187,5,3406,2015,112959.5042,642739.5788980001,37276.636386,753063.3613333333,"c(-100.51077, 39.41991)"
18188IRR35833,5,3407,2015,124950.8743,710970.4747670001,41233.788519,833005.8286666666,"c(-100.50591, 39.40852)"
16919IRR26450,5,3411,2015,125651.9708,714959.7138520001,41465.150364,837679.8053333333,"c(-100.60283, 39.37551)"
17229IRR9282,5,3412,2015,65404.72463,372152.8831447,21583.5591279,436031.4975333333,"c(-100.66979, 39.38303)"
17230IRR40161,5,3413,2015,91790.29247999999,522286.7642112,30290.7965184,611935.2832,"c(-100.67857, 39.38684)"
18077IRR16412,5,3414,2015,53754.92314,305865.5126666,17739.124636200002,358366.1542666667,"c(-100.59388, 39.36113)"
18096IRR46872,5,3415,2015,88116.56591,501383.26002790005,29078.466750300002,587443.7727333334,"c(-100.60571, 39.35738)"
18148IRR37899,5,3416,2015,66407.41584,377858.19612960005,21914.447227200002,442716.1056,"c(-100.66895, 39.37207)"
18149IRR35060,5,3417,2015,71210.12656,405185.6201264,23499.341764800003,474734.1770666667,"c(-100.67368, 39.37589)"
16948IRR71606,5,3647,2015,72259.32182000001,411155.5411558001,23845.576200600004,481728.8121333334,"c(-100.6957139, 39.38692613)"
17678IRR46433,5,3648,2015,130963.0277,745179.6276130001,43217.799141,873086.8513333334,"c(-100.631313, 39.422939)"
17680IRR41079,5,3649,2015,94099.79523999999,535427.8349156,31052.9324292,627331.9682666666,"c(-100.64158, 39.41555)"
17681IRR31781,5,3650,2015,131890.0216,750454.2229040001,43523.707128,879266.8106666667,"c(-100.640701, 39.422028)"
17682IRR2252,5,3651,2015,114670.8891,652477.358979,37841.393403,764472.594,"c(-100.68236, 39.40101)"
17186IRR9876,5,3684,2015,5993.667571,34103.968478990006,1977.91029843,39957.783806666666,"c(-100.5886, 39.42276)"
18034IRR13742,5,3685,2015,15883.813040000001,90378.89619760001,5241.658303200001,105892.08693333334,"c(-100.5648, 39.39047)"
18132IRR7478,5,3686,2015,5756.011516,32751.70552604,1899.48380028,38373.41010666666,"c(-100.55162, 39.40855)"
17536IRR37865,1,3715,2015,31849.762469999998,163070.78384639998,8535.73634196,48257.21586363636,"c(-100.47826, 39.3994)"
17986IRR1370,5,3798,2015,80301.75625,456916.9930625001,26499.579562500003,535345.0416666667,"c(-100.72997, 39.30726)"
18714IRR1779,1,4035,2015,78364.84491,401228.0059392,21001.77843588,118734.61349999999,"c(-100.74406, 39.34324)"
19432IRR35096,5,4462,2015,108743.8858,618752.7102020001,35885.482314,724959.2386666667,"c(-100.54008, 39.35752)"
20050IRR18337,5,4463,2015,105112.4901,598090.0686690001,34687.121733,700749.934,"c(-100.54817, 39.37572)"
20279IRR4011,5,4464,2015,69434.63072999999,395083.0488537,22913.428140899996,462897.53819999995,"c(-100.51575, 39.37568)"
20376IRR24456,5,4465,2015,104014.5286,591842.667734,34324.794438000004,693430.1906666667,"c(-100.55353, 39.37929)"
20396IRR21512,5,4466,2015,97083.18477,552403.3213413,32037.450974100004,647221.2318000001,"c(-100.54332, 39.38679)"
20404IRR10125,5,4467,2015,129666.32699999999,737801.40063,42789.88791,864442.1799999999,"c(-100.47874, 39.40848)"
19070IRR54599,5,4473,2015,95938.96225,545892.6952025,31659.8575425,639593.0816666667,"c(-100.69141, 39.38239)"
19160IRR13564,5,4474,2015,61935.60321,352413.58226490003,20438.7490593,412904.0214,"c(-100.56209, 39.37518)"
19222IRR71065,5,4475,2015,80519.45224,458155.6832456,26571.4192392,536796.3482666666,"c(-100.67632, 39.38163)"
19319IRR17693,5,4476,2015,41346.14731,235259.57819390003,13644.228612300001,275640.9820666667,"c(-100.63031, 39.36469)"
19407IRR54068,5,4477,2015,54716.4345,311336.51230500004,18056.423385000002,364776.23000000004,"c(-100.60249, 39.39402)"
19442IRR18383,5,4478,2015,20723.61491,117917.36883790001,6838.7929203,138157.43273333335,"c(-100.69479, 39.37986)"
19443IRR28796,5,4479,2015,54368.31445,309355.7092205,17941.5437685,362455.42966666666,"c(-100.67868, 39.37915)"
19556IRR34393,5,4480,2015,102899.5513,585498.4468970001,33956.851929000004,685997.0086666667,"c(-100.61726, 39.37479)"
19580IRR25652,5,4481,2015,116899.1978,665156.435482,38576.735274,779327.9853333334,"c(-100.63026, 39.37632)"
20385IRR20739,5,4620,2015,141398.5087,804557.5145030001,46661.507871,942656.7246666667,"c(-100.58952, 39.45029)"
19221IRR52832,5,4700,2015,125295.0351,712928.749719,41347.361583,835300.2339999999,"c(-100.66843, 39.41613)"
20280IRR11655,5,4701,2015,146514.0836,833665.1356840001,48349.64758800001,976760.5573333334,"c(-100.71529, 39.41582)"
20081IRR6715,5,4724,2015,73990.50802000001,421005.9906338001,24416.867646600003,493270.0534666667,"c(-100.58062, 39.40344)"
20405IRR5215,1,4747,2015,56765.332279999995,290638.5012736,15213.109051039999,86008.0792121212,"c(-100.46925, 39.40819)"
20483IRR45105,1,5091,2015,104479.2928,534933.979136,28000.4504704,158301.95878787877,"c(-100.77686, 39.34312)"
21354IRR49340,5,5485,2015,64673.3948,367991.61641200003,21342.220284000003,431155.96533333336,"c(-100.53429, 39.41781)"
20507IRR19153,5,5489,2015,99578.38511,566601.0112759001,32860.8670863,663855.9007333334,"c(-100.60764, 39.40935)"
20672IRR29875,5,5490,2015,110483.6192,628651.7932480001,36459.594336,736557.4613333334,"c(-100.62623, 39.37486)"
20673IRR29277,5,5491,2015,56235.88159,319982.1662471,18557.8409247,374905.8772666667,"c(-100.6851, 39.38243)"
20858IRR7111,5,5492,2015,123340.9959,701810.266671,40702.528647,822273.306,"c(-100.67374, 39.36488)"
20993IRR23036,5,5493,2015,94960.12409,540323.1060721,31336.8409497,633067.4939333333,"c(-100.67, 39.38959)"
21034IRR15471,5,5494,2015,32497.0293,184908.096717,10724.019669,216646.862,"c(-100.67847, 39.37593)"
21570IRR39547,5,5495,2015,115479.8314,657080.240666,38108.344362,769865.5426666667,"c(-100.65479, 39.3576)"
21570IRR52338,5,5496,2015,130584.48199999999,743025.70258,43092.87906,870563.2133333333,"c(-100.65479, 39.3646)"
21663IRR9104,5,5497,2015,72434.87737999999,412154.4522922,23903.509535399997,482899.1825333333,"c(-100.63619, 39.36467)"
21701IRR42532,5,5498,2015,100412.7761,571348.6960090001,33136.216113,669418.5073333334,"c(-100.63588, 39.38305)"
20526IRR11296,5,5622,2015,57578.972689999995,327624.3546061,19001.0609877,383859.81793333334,"c(-100.60072, 39.45164)"
20842IRR14543,5,5703,2015,91334.00397,519690.4825893001,30140.2213101,608893.3598000001,"c(-100.6313, 39.41563)"
21437IRR28341,5,5704,2015,64732.220279999994,368326.3333932,21361.6326924,431548.13519999996,"c(-100.70599, 39.41571)"
21400IRR69953,1,6064,2015,112559.8323,576306.341376,30166.0350564,170545.20045454544,"c(-100.71527, 39.36926)"
21400IRR7911,1,6065,2015,46546.24822,238316.7908864,12474.394522960001,70524.61851515151,"c(-100.71005, 39.37131)"
21118IRR17534,5,6184,2015,70108.26148,398916.0078212,23135.7262884,467388.4098666667,"c(-100.50629, 39.43355)"
20775IRR2360,5,6236,2015,87386.66981,497230.15121890005,28837.601037300003,582577.7987333334,"c(-100.47311, 39.41188)"
20792IRR44094,5,6237,2015,119684.1858,681003.0172020001,39495.78131400001,797894.572,"c(-100.46809, 39.41566)"
21166IRR25860,5,6238,2015,116305.5499,661778.5789310001,38380.831467,775370.3326666667,"c(-100.45654, 39.43712)"
22918IRR10944,5,6477,2015,99353.95773,565324.0194837,32786.8060509,662359.7182,"c(-100.55298, 39.39659)"
23265IRR22649,5,6478,2015,168029.6781,956088.868389,55449.793773,1120197.854,"c(-100.50316, 39.4226)"
23266IRR44564,5,6479,2015,73606.14216,418818.94889040006,24290.026912800004,490707.6144,"c(-100.48533, 39.42114)"
22472IRR4201,5,6489,2015,89421.40783,508807.8105527,29509.0645839,596142.7188666667,"c(-100.62634, 39.39378)"
22798IRR38070,5,6490,2015,114885.9603,653701.1141070001,37912.366899,765906.4020000001,"c(-100.69685, 39.37227)"
22683IRR36589,5,6648,2015,78444.60437,446349.7988653,25886.719442100002,522964.02913333336,"c(-100.58099, 39.45207)"
22615IRR16466,5,6734,2015,41381.765739999995,235462.2470606,13655.9826942,275878.43826666666,"c(-100.67861, 39.40498)"
23338IRR26793,5,6759,2015,102207.6635,581561.605315,33728.528955,681384.4233333333,"c(-100.57108, 39.43722)"
23380IRR29626,5,6760,2015,31648.941639999997,180082.4779316,10444.1507412,210992.94426666666,"c(-100.56908, 39.43004)"
23062IRR49418,1,6787,2015,125138.7092,640710.191104,33537.174065600004,189604.10484848483,"c(-100.45972, 39.40313)"
22013IRR9689,1,7110,2015,84086.25123,430521.60629759997,22535.11532964,127403.41095454544,"c(-100.71968, 39.38238)"
22014IRR20584,1,7111,2015,68669.63979,351588.55572480004,18403.46346372,104044.90877272727,"c(-100.71564, 39.38947)"
24765IRR32929,5,7546,2015,69410.09143,394943.42023670004,22905.3301719,462733.9428666667,"c(-100.49715, 39.38712)"
24774IRR31460,5,7547,2015,96964.30902,551726.9183238001,31998.2219766,646428.7268000001,"c(-100.54816, 39.39775)"
24774IRR9280,5,7548,2015,90039.74237,512326.1340853001,29713.114982100004,600264.9491333334,"c(-100.54324, 39.39745)"
24775IRR45882,5,7549,2015,86158.50125,490241.8721125,28432.3054125,574390.0083333334,"c(-100.53856, 39.40827)"
24775IRR48068,5,7550,2015,85057.56811000001,483977.56254590006,28068.997476300003,567050.4540666668,"c(-100.547632, 39.404856)"
24912IRR25805,5,7551,2015,88974.78323,506266.51657870004,29361.6784659,593165.2215333334,"c(-100.54055, 39.37936)"
23578IRR8936,5,7555,2015,79300.07536,451217.42879840004,26169.024868800003,528667.1690666667,"c(-100.61716, 39.35687)"
23580IRR23308,5,7556,2015,87133.50922,495789.6674618001,28754.058042600005,580890.0614666668,"c(-100.55611, 39.37093)"
23747IRR37968,5,7557,2015,77699.24161,442108.68476090004,25640.7497313,517994.94406666665,"c(-100.57908, 39.3937)"
24240IRR17914,5,7558,2015,176314.0489,1003226.938241,58183.636137,1175426.9926666666,"c(-100.66409, 39.37976)"
24320IRR31978,5,7559,2015,43806.91005,249261.3181845,14456.2803165,292046.067,"c(-100.696983, 39.381352)"
25081IRR21255,5,7560,2015,96767.01035,550604.2888915,31933.1134155,645113.4023333334,"c(-100.62192, 39.3684)"
25083IRR47561,5,7561,2015,100871.8067,573960.5801230001,33287.696211,672478.7113333334,"c(-100.64534, 39.35749)"
24367IRR26036,5,7767,2015,175154.7205,996630.3596450001,57801.057765,1167698.1366666667,"c(-100.64994, 39.42139)"
24543IRR43477,5,7768,2015,91134.16823,518553.4172287,30074.2755159,607561.1215333333,"c(-100.677143, 39.419753)"
24135IRR25422,1,8169,2015,89156.92387,456483.4502144,23894.05559716,135086.24828787879,"c(-100.76743, 39.33067)"
24561IRR16620,5,8462,2015,107336.1872,610742.905168,35420.941776,715574.5813333334,"c(-100.53803, 39.43374)"
26660IRR2828,5,8529,2015,105893.5247,602534.155543,34944.863151,705956.8313333333,"c(-100.52202, 39.42274)"
25536IRR15070,5,8540,2015,147031.361,836608.4440900001,48520.34913,980209.0733333334,"c(-100.65504, 39.37236)"
25536IRR22590,5,8541,2015,143922.1266,818916.900354,47494.301778,959480.8439999999,"c(-100.65484, 39.36863)"
25602IRR26420,5,8542,2015,100551.0775,572135.630975,33181.855575,670340.5166666667,"c(-100.61741, 39.39402)"
26259IRR69668,5,8742,2015,72804.32672000001,414256.6190368001,24025.427817600004,485362.17813333345,"c(-100.68828, 39.40516)"
26985IRR50429,5,9560,2015,131527.6041,748392.067329,43404.109353,876850.694,"c(-100.52339, 39.40488)"
27666IRR18097,5,9561,2015,77318.08251000001,439939.8894819001,25514.967228300004,515453.88340000005,"c(-100.52511, 39.35873)"
26910IRR32536,5,9572,2015,76132.80213,433195.6441197,25123.8247029,507552.0142,"c(-100.61594, 39.40825)"
26680IRR37367,6,9740,2015,130322.0549,710255.1992050001,50043.669081600005,566617.63,"c(-100.67847, 39.35386)"
26872IRR29122,5,9781,2015,64459.31782999999,366773.5184527,21271.574883899997,429728.7855333333,"c(-100.69532, 39.40788)"
28146IRR51134,5,9782,2015,124439.2472,708059.316568,41064.951576,829594.9813333333,"c(-100.65372, 39.40818)"
28471IRR40395,5,10557,2015,60470.86036,344079.19544840005,19955.383918800002,403139.06906666665,"c(-100.55251, 39.38934)"
29680IRR25246,5,10558,2015,88651.82263,504428.8707647,29255.1014679,591012.1508666667,"c(-100.54375, 39.36922)"
28316IRR9350,5,10689,2015,78624.99018,447376.1941242,25946.246759399997,524166.6012,"c(-100.62189, 39.43728)"
28668IRR1108,5,10690,2015,82940.95004,471934.0057276,27370.5135132,552939.6669333334,"c(-100.59936, 39.44453)"
28375IRR18953,6,10747,2015,61751.566329999994,336546.0364985,23712.601470719997,268485.07099999994,"c(-100.65794, 39.35234)"
28388IRR42956,5,10782,2015,143651.8656,817379.115264,47405.115648,957679.1039999999,"c(-100.6498, 39.42795)"
28560IRR7488,5,10783,2015,42689.94812,242905.80480280003,14087.6828796,284599.65413333336,"c(-100.68322, 39.41568)"
28564IRR20779,5,10784,2015,172460.6323,981300.997787,56912.008659,1149737.5486666667,"c(-100.6637, 39.41564)"
29501IRR34244,5,11350,2015,4794.090361,27278.37415409,1582.0498191299998,31960.602406666665,"c(-100.45746, 39.42756)"
30591IRR6348,5,11555,2015,105622.9775,600994.741975,34855.582575,704153.1833333333,"c(-100.5285132, 39.38665071)"
32073IRR48657,5,11556,2015,102142.775,581192.38975,33707.11575,680951.8333333334,"c(-100.52525, 39.41567)"
30951IRR44911,5,11579,2015,7239.846754000001,41194.72803026001,2389.1494288200006,48265.64502666667,"c(-100.660566, 39.393536)"
31104IRR39093,5,11580,2015,128325.4439,730171.775791,42347.396487,855502.9593333333,"c(-100.62617, 39.38165)"
31105IRR81865,5,11581,2015,95290.52633,542203.0948177,31445.8736889,635270.1755333333,"c(-100.59687, 39.37518)"
32536IRR13049,5,11582,2015,108728.81800000001,618666.9744200001,35880.50994,724858.7866666667,"c(-100.645, 39.37664)"
31227IRR51584,5,11731,2015,129687.3058,737920.770002,42796.810914,864582.0386666667,"c(-100.58511, 39.46344)"
31012IRR51707,5,11849,2015,84528.72138999999,480968.4247091,27894.4780587,563524.8092666666,"c(-100.57351, 39.41888)"
31506IRR15540,5,11923,2015,102074.6352,580804.6742880001,33684.629616000006,680497.5680000001,"c(-100.73946, 39.30751)"
32529IRR51209,5,11925,2015,85856.81077000001,488525.2532813001,28332.747554100006,572378.7384666668,"c(-100.74755, 39.31054)"
30869IRR27831,1,12228,2015,81716.41657,418388.0528384,21899.99964076,123812.75237878787,"c(-100.72548, 39.34025)"
34321IRR18222,5,12654,2015,149695.1546,851765.4296740001,49399.401018000004,997967.6973333334,"c(-100.60626, 39.38595)"
33986IRR43222,6,12865,2015,50187.71851,273523.0658795,19272.08390784,218207.47178260869,"c(-100.62305, 39.35225)"
34496IRR37325,1,13075,2015,58105.916229999995,297502.29109759995,15572.38554964,88039.2670151515,"c(-100.59471, 39.47729)"
35040IRR5333,1,13076,2015,91911.49157,470586.8368384,24632.27974076,139259.83571212122,"c(-100.60357, 39.47738)"
39623IRR160,5,13908,2015,78389.60717999999,446036.8648542,25868.570369399997,522597.38119999995,"c(-100.61255, 39.43698)"
39864IRR52210,5,14016,2015,104876.4716,596747.1234040001,34609.235628,699176.4773333333,"c(-100.6219, 39.41927)"
36577IRR53297,1,14200,2015,47686.61527,244155.47018240002,12780.01289236,72252.44737878788,"c(-100.58883, 39.48068)"
4576IRR12958,5,15010,2015,113398.8069,645239.211261,37421.606277,755992.046,"c(-100.50635, 39.38673)"
4983IRR3530,5,15018,2015,93208.8282,530358.2324580001,30758.913306000002,621392.1880000001,"c(-100.62313, 39.41049)"
5212IRR16394,5,15240,2015,84245.71584,479358.1231296001,27801.0862272,561638.1056,"c(-100.691684, 39.418223)"
64135IRR65616,5,16244,2015,26942.0211,153300.10005900002,8890.866963,179613.47400000002,"c(-100.55608, 39.3844)"
7345IRR3724,5,16382,2015,87753.66565,499318.3575485,28958.7096645,585024.4376666667,"c(-100.61227, 39.42999)"
68335IRR39366,5,16471,2015,79982.05632,455097.90046080004,26394.078585600004,533213.7088,"c(-100.57483, 39.39723)"
68336IRR41462,5,16472,2015,111431.5952,634045.7766880001,36772.426416,742877.3013333334,"c(-100.56885, 39.39477)"
7789IRR30042,5,17483,2015,68746.82763,391169.4492147,22686.4531179,458312.1842,"c(-100.61692, 39.3607)"
8277IRR31930,5,17484,2015,22593.60526,128557.61392940002,7455.8897358,150624.03506666666,"c(-100.57867, 39.36269)"
8925IRR3595,5,17485,2015,94845.98062999999,539673.6297847,31299.1736079,632306.5375333333,"c(-100.6334, 39.38615)"
7437IRR3504,5,17628,2015,40221.06024,228857.8327656,13272.9498792,268140.4016,"c(-100.59763, 39.44072)"
7941IRR19124,5,17629,2015,88550.80727,503854.09336630005,29221.766399100004,590338.7151333333,"c(-100.58727, 39.44219)"
9063IRR53552,5,17630,2015,73039.84483999999,415596.71713959996,24103.1487972,486932.2989333333,"c(-100.57815, 39.44214)"
7417IRR49677,5,17664,2015,77729.07541,442278.43908290006,25650.594885300005,518193.8360666667,"c(-100.49202, 39.435555)"
8381IRR30863,5,17698,2015,114852.2539,653509.324691,37901.243787,765681.6926666667,"c(-100.67328, 39.40588)"
8692IRR36799,5,17699,2015,168249.896,957341.9082400001,55522.46568000001,1121665.9733333334,"c(-100.69715, 39.4156)"
8443IRR74305,5,17715,2015,74011.31438,421124.3788222,24423.7337454,493408.7625333333,"c(-100.59509, 39.42277)"
9090IRR5989,1,17920,2015,42609.4157,218160.208384,11419.3234076,64559.72075757575,"c(-100.5686, 39.46827)"
9698IRR26692,5,18544,2015,93017.44733,529269.2753077,30695.7576189,620116.3155333333,"c(-100.56657, 39.44117)"
9547IRR6990,5,18700,2015,53300.25084,303278.4272796,17589.0827772,355335.00560000003,"c(-100.44755, 39.43715)"
9968IRR6097,5,18718,2015,130561.6529,742895.8050010001,43085.345457,870411.0193333334,"c(-100.56178, 39.44376)"
11477IRR30601,5,78,2012,169808.1575,964510.3346,56036.691975,1132054.3833333333,"c(-100.76982, 39.33603)"
10722IRR12627,5,202,2012,246147.8084,1398119.551712,81228.77677200001,1640985.3893333334,"c(-100.54323, 39.41359)"
10842IRR13111,5,203,2012,310323.67,1762638.4455999997,102406.8111,2068824.4666666666,"c(-100.58654, 39.39754)"
11262IRR18890,5,204,2012,129928.735,737995.2148,42876.48255,866191.5666666667,"c(-100.56388, 39.38213)"
11468IRR50055,5,205,2012,179238.4262,1018074.2608159998,59148.680646,1194922.8413333334,"c(-100.54782, 39.43371)"
11469IRR1077,5,206,2012,204897.43399999998,1163817.4251199998,67616.15322,1365982.8933333333,"c(-100.56174, 39.43719)"
10785IRR8142,6,271,2012,164946.6296,898959.1313199999,63339.5057664,717159.2591304347,"c(-100.64204, 39.40524)"
11145IRR10503,6,272,2012,199508.7663,1087322.776335,76611.3662592,867429.418695652,"c(-100.62636, 39.42664)"
10199IRR32874,5,453,2012,123226.5564,699926.840352,40664.763612,821510.376,"c(-100.55486, 39.47612)"
11154IRR25476,5,581,2012,175076.0225,994431.8078,57775.087425,1167173.4833333334,"c(-100.622025, 39.363014)"
11156IRR26789,5,1242,2012,148385.0023,842826.8130639999,48967.050759,989233.3486666667,"c(-100.64524, 39.3686)"
15371IRR7640,5,1719,2012,127120.4966,722044.4206879999,41949.763878,847469.9773333333,"c(-100.468852, 39.398376)"
14347IRR50282,5,1744,2012,121962.7035,692748.15588,40247.692155000004,813084.6900000001,"c(-100.548565, 39.386722)"
14348IRR61523,5,1745,2012,102080.3046,579816.1301279999,33686.500518,680535.3640000001,"c(-100.55733, 39.39378)"
14379IRR76583,5,1746,2012,33194.953460000004,188547.33565280001,10954.334641800002,221299.68973333336,"c(-100.56624, 39.41397)"
15498IRR9766,5,1747,2012,63375.487929999996,359972.77144239994,20913.911016899998,422503.25286666665,"c(-100.54512, 39.43004)"
15525IRR34746,5,1748,2012,177251.5316,1006788.6994879999,58493.005428,1181676.8773333333,"c(-100.593399, 39.434685)"
14101IRR20490,5,1965,2012,142962.1984,812025.2869119999,47177.525472,953081.3226666667,"c(-100.46542, 39.42991)"
14522IRR26685,5,2122,2012,154133.7474,875479.685232,50864.136642,1027558.316,"c(-100.52721, 39.36482)"
15339IRR40527,5,2123,2012,148673.5179,844465.581672,49062.260907,991156.7860000001,"c(-100.51084, 39.37588)"
13828IRR30217,5,2656,2012,187324.8183,1064004.967944,61817.19003900001,1248832.1220000002,"c(-100.63232, 39.37058)"
13829IRR37880,5,2657,2012,144918.1892,823135.3146559999,47823.002436,966121.2613333333,"c(-100.65021, 39.39027)"
14916IRR16156,5,2658,2012,165585.9704,940528.3118719999,54643.370232,1103906.4693333334,"c(-100.62636, 39.39017)"
16629IRR80684,5,3054,2012,174823.8549,992999.4958319999,57691.872117000006,1165492.3660000002,"c(-100.76294, 39.32112)"
17986IRR1370,5,3057,2012,170365.9329,967678.498872,56220.757857000004,1135772.8860000002,"c(-100.72997, 39.30726)"
17246IRR45187,5,3116,2012,210195.5239,1193910.5757519999,69364.522887,1401303.4926666666,"c(-100.51077, 39.41991)"
17536IRR37865,5,3117,2012,229089.9865,1301231.12332,75599.69554500001,1527266.5766666667,"c(-100.47826, 39.3994)"
18188IRR35833,5,3118,2012,177425.3458,1007775.964144,58550.364114,1182835.6386666668,"c(-100.50591, 39.40852)"
16408IRR42224,5,3162,2012,196620.4859,1116804.359912,64884.760347,1310803.2393333334,"c(-100.51524, 39.41548)"
16409IRR4022,5,3163,2012,265984.4954,1510791.933872,87774.883482,1773229.9693333334,"c(-100.52326, 39.40849)"
16659IRR35872,5,3164,2012,175773.5953,998394.0213039998,58005.286449,1171823.9686666667,"c(-100.59492, 39.39106)"
17186IRR9876,5,3165,2012,184618.3898,1048632.454064,60924.068634,1230789.2653333335,"c(-100.5886, 39.42276)"
18034IRR13742,5,3166,2012,116778.4013,663301.3193839999,38536.872429,778522.6753333333,"c(-100.5648, 39.39047)"
18132IRR7478,5,3167,2012,137620.759,781685.91112,45414.85047,917471.7266666667,"c(-100.55162, 39.40855)"
16819IRR54974,6,3232,2012,228572.9484,1245722.56878,87772.0121856,993795.4278260869,"c(-100.63445, 39.42661)"
17678IRR46433,6,3233,2012,202033.3531,1101081.7743950002,77580.8075904,878405.8830434782,"c(-100.631313, 39.422939)"
17680IRR41079,6,3234,2012,249811.3892,1361472.0711400001,95927.5734528,1086136.4747826087,"c(-100.64158, 39.41555)"
17681IRR31781,6,3235,2012,148409.3539,808830.9787549999,56989.191897599994,645258.0604347825,"c(-100.640701, 39.422028)"
17682IRR2252,6,3236,2012,270142.5131,1472276.696395,103734.72503039999,1174532.6656521738,"c(-100.68236, 39.40101)"
16919IRR26450,5,3486,2012,169623.6828,963462.518304,55975.815324,1130824.5520000001,"c(-100.60283, 39.37551)"
18077IRR16412,5,3488,2012,103255.4976,586491.226368,34074.314208,688369.984,"c(-100.59388, 39.36113)"
18096IRR46872,5,3489,2012,165365.5951,939276.580168,54570.64638300001,1102437.3006666668,"c(-100.60571, 39.35738)"
17048IRR35961,5,3536,2012,126929.4188,720959.0987839999,41886.708204,846196.1253333334,"c(-100.51093, 39.36861)"
16602IRR23770,5,4002,2012,232312.4524,1319534.729632,76663.10929200001,1548749.6826666668,"c(-100.66686, 39.35446)"
16948IRR71606,5,4003,2012,157508.7465,894649.68012,51977.886345000006,1050058.31,"c(-100.6957139, 39.38692613)"
17229IRR9282,5,4004,2012,100627.9506,571566.7594079999,33207.223698,670853.004,"c(-100.66979, 39.38303)"
17230IRR40161,5,4005,2012,142662.0279,810320.3184719998,47078.469206999995,951080.186,"c(-100.67857, 39.38684)"
18148IRR37899,5,4006,2012,198269.9563,1126173.351784,65429.085579,1321799.7086666666,"c(-100.66895, 39.37207)"
18149IRR35060,5,4007,2012,154495.0605,877531.94364,50983.369965,1029967.07,"c(-100.67368, 39.37589)"
